1082514282000100250234947     UNIANDRA COMERCIO DE ARTIGOS DE VESFLORIANOPOLIS                 SC48322491792020010120200131331
60D20200106EP1216100000000090900334          00000000010000000000000005490000000000000549017000000000000933                   
60D20200106EP121610000000009090047931        00000000010000000000000004990000000000000499012000000000000598                   
60D20200106EP1216100000000090901022328       00000000010000000000000013900000000000001390017000000000002363                   
60D20200106EP1216100000000090901029307       00000000010000000000000004590000000000000459017000000000000780                   
60D20200106EP1216100000000090901029406       00000000010000000000000004590000000000000459017000000000000780                   
60D20200106EP1216100000000090901029407       00000000020000000000000009180000000000000918017000000000001560                   
60D20200106EP1216100000000090901061402       00000000020000000000000007380000000000000738012000000000000885                   
60D20200106EP1216100000000090901092202       00000000010000000000000010490000000000001049017000000000001783                   
60D20200106EP1216100000000090901099203       00000000010000000000000007990000000000000799012000000000000958                   
60D20200106EP1216100000000090901128904       00000000020000000000000018800000000000001880012000000000002256                   
60D20200106EP1216100000000090901165904       00000000010000000000000015990000000000001599012000000000001918                   
60D20200106EP1216100000000090901171301       00000000010000000000000016990000000000001699012000000000002038                   
60D20200106EP1216100000000090901173001       00000000040000000000000021960000000000002196017000000000003733                   
60D20200106EP1216100000000090901731          00000000010000000000000005240000000000000524017000000000000890                   
60D20200106EP12161000000000909024105         00000000010000000000000005350000000000000535017000000000000909                   
60D20200106EP12161000000000909027748         00000000020000000000000011380000000000001138017000000000001934                   
60D20200106EP12161000000000909031158         00000000020000000000000010480000000000001048017000000000001781                   
60D20200106EP12161000000000909031172         00000000010000000000000005590000000000000559017000000000000950                   
60D20200106EP12161000000000909032494         00000000010000000000000007690000000000000769017000000000001307                   
60D20200106EP12161000000000909032501         00000000050000000000000021450000000000002145017000000000003646                   
60D20200106EP12161000000000909032502         00000000010000000000000004290000000000000429017000000000000729                   
60D20200106EP12161000000000909032506         00000000100000000000000036900000000000003690017000000000006273                   
60D20200106EP12161000000000909032507         00000000020000000000000007380000000000000738017000000000001254                   
60D20200106EP12161000000000909032807         00000000040000000000000016760000000000001676017000000000002849                   
60D20200106EP12161000000000909032815         00000000030000000000000012870000000000001287017000000000002187                   
60D20200106EP12161000000000909032906         00000000010000000000000004990000000000000499017000000000000848                   
60D20200106EP121610000000009090347           00000000030000000000000014250000000000001425017000000000002422                   
60D20200106EP1216100000000090904329          00000000050000000000000020950000000000002095017000000000003561                   
60D20200106EP1216100000000090904336          00000000030000000000000012570000000000001257017000000000002136                   
60D20200106EP1216100000000090904374          00000000020000000000000009180000000000000918017000000000001560                   
60D20200106EP12161000000000909043802         00000000010000000000000007490000000000000749012000000000000898                   
60D20200106EP12161000000000909043821         00000000010000000000000004490000000000000449012000000000000538                   
60D20200106EP12161000000000909047923         00000000010000000000000004990000000000000499012000000000000598                   
60D20200106EP1216100000000090905630          00000000020000000000000010280000000000001028017000000000001747                   
60D20200106EP1216100000000090905647          00000000010000000000000005140000000000000514017000000000000873                   
60D20200106EP12161000000000909059900         00000000040000000000000014760000000000001476017000000000002509                   
60D20200106EP121610000000009090635           00000000020000000000000008780000000000000878017000000000001492                   
60D20200106EP121610000000009090673           00000000020000000000000009980000000000000998017000000000001696                   
60D20200106EP1216100000000090908454          00000000010000000000000010490000000000001049017000000000001783                   
60M20200107EP1216100000000090900032D02979302982400078200100000000005046800000000380518041                                     
60A20200107EP1216100000000090900700000000000000                                                                               
60A20200107EP1216100000000090901200000000057550                                                                               
60A20200107EP1216100000000090901700000000383002                                                                               
60A20200107EP1216100000000090902500000000000000                                                                               
60A20200107EP121610000000009090CANC000000056810                                                                               
60A20200107EP121610000000009090DESC000000007318                                                                               
60A20200107EP121610000000009090F   000000000000                                                                               
60A20200107EP121610000000009090I   000000000000                                                                               
60A20200107EP121610000000009090ISS 000000000000                                                                               
60A20200107EP121610000000009090N   000000000000                                                                               
60D20200107EP12161000000000909002529         00000000010000000000000004750000000000000475017000000000000807                   
60D20200107EP121610000000009090029346        00000000010000000000000007690000000000000769017000000000001307                   
60D20200107EP12161000000000909002951         00000000020000000000000009500000000000000950017000000000001615                   
60D20200107EP1216100000000090900434          00000000020000000000000008580000000000000858017000000000001458                   
60D20200107EP12161000000000909005181         00000000010000000000000004690000000000000469017000000000000797                   
60D20200107EP12161000000000909005185         00000000020000000000000010580000000000001058017000000000001798                   
60D20200107EP12161000000000909005280         00000000010000000000000004690000000000000469017000000000000797                   
60D20200107EP12161000000000909005281         00000000010000000000000004690000000000000469017000000000000797                   
60D20200107EP1216100000000090901030700       00000000030000000000000014970000000000001497017000000000002544                   
60D20200107EP1216100000000090901031500       00000000010000000000000005490000000000000549012000000000000658                   
60D20200107EP1216100000000090901044400       00000000010000000000000004290000000000000429017000000000000729                   
60D20200107EP1216100000000090901045000       00000000010000000000000009490000000000000949017000000000001613                   
60D20200107EP1216100000000090901074403       00000000020000000000000015380000000000001538017000000000002614                   
60D20200107EP1216100000000090901074406       00000000020000000000000016580000000000001658017000000000002818                   
60D20200107EP1216100000000090901094501       00000000010000000000000010490000000000001049017000000000001783                   
60D20200107EP1216100000000090901110          00000000020000000000000003180000000000000318017000000000000540                   
60D20200107EP12161000000000909011235         00000000010000000000000005760000000000000576017000000000000979                   
60D20200107EP1216100000000090901128901       00000000010000000000000009400000000000000940012000000000001128                   
60D20200107EP1216100000000090901134004       00000000010000000000000005550000000000000555017000000000000943                   
60D20200107EP1216100000000090901158101       00000000010000000000000017990000000000001799012000000000002158                   
60D20200107EP1216100000000090901164802       00000000010000000000000002950000000000000295017000000000000501                   
60D20200107EP1216100000000090901165901       00000000010000000000000015990000000000001599012000000000001918                   
60D20200107EP1216100000000090901173002       00000000020000000000000010980000000000001098017000000000001866                   
60D20200107EP12161000000000909014644         00000000020000000000000010180000000000001018017000000000001730                   
60D20200107EP1216100000000090901588          00000000020000000000000008380000000000000838017000000000001424                   
60D20200107EP1216100000000090901809          00000000010000000000000005690000000000000569017000000000000967                   
60D20200107EP1216100000000090901854          00000000020000000000000011780000000000001178017000000000002002                   
60D20200107EP12161000000000909021647         00000000020000000000000012160000000000001216017000000000002067                   
60D20200107EP12161000000000909021722         00000000030000000000000016980000000000001698017000000000002886                   
60D20200107EP12161000000000909024099         00000000020000000000000010700000000000001070017000000000001819                   
60D20200107EP12161000000000909024606         00000000010000000000000005090000000000000509017000000000000865                   
60D20200107EP12161000000000909024611         00000000010000000000000005450000000000000545017000000000000926                   
60D20200107EP12161000000000909024806         00000000010000000000000005690000000000000569012000000000000682                   
60D20200107EP12161000000000909024911         00000000020000000000000010480000000000001048017000000000001781                   
60D20200107EP12161000000000909024913         00000000010000000000000005590000000000000559017000000000000950                   
60D20200107EP1216100000000090902529          00000000010000000000000004750000000000000475017000000000000807                   
60D20200107EP1216100000000090902707          00000000010000000000000003690000000000000369017000000000000627                   
60D20200107EP12161000000000909029681         00000000020000000000000011520000000000001152017000000000001958                   
60D20200107EP12161000000000909030496         00000000030000000000000014970000000000001497017000000000002544                   
60D20200107EP12161000000000909030922         00000000050000000000000026750000000000002675017000000000004547                   
60D20200107EP12161000000000909031165         00000000010000000000000005240000000000000524017000000000000890                   
60D20200107EP12161000000000909032498         00000000010000000000000008290000000000000829017000000000001409                   
60D20200107EP12161000000000909032501         00000000020000000000000008580000000000000858017000000000001458                   
60D20200107EP12161000000000909032505         00000000010000000000000003690000000000000369017000000000000627                   
60D20200107EP12161000000000909032523         00000000010000000000000008490000000000000849017000000000001443                   
60D20200107EP12161000000000909032807         00000000010000000000000004190000000000000419017000000000000712                   
60D20200107EP1216100000000090904350          00000000010000000000000004390000000000000439017000000000000746                   
60D20200107EP1216100000000090905100          00000000020000000000000008580000000000000858017000000000001458                   
60D20200107EP1216100000000090905101          00000000010000000000000004290000000000000429017000000000000729                   
60D20200107EP1216100000000090905184          00000000010000000000000005290000000000000529017000000000000899                   
60D20200107EP1216100000000090905280          00000000020000000000000009380000000000000938017000000000001594                   
60D20200107EP1216100000000090905282          00000000010000000000000004990000000000000499017000000000000848                   
60D20200107EP1216100000000090905293          00000000020000000000000009380000000000000938017000000000001594                   
60D20200107EP1216100000000090905299          00000000010000000000000004590000000000000459017000000000000780                   
60D20200107EP12161000000000909053706         00000000010000000000000002990000000000000299012000000000000358                   
60D20200107EP12161000000000909059504         00000000010000000000000004750000000000000475017000000000000807                   
60D20200107EP12161000000000909062305         00000000010000000000000006900000000000000690017000000000001173                   
60M20200108EP1216100000000090900032D02982602985900078300100000000005179200000000381035961                                     
60A20200108EP1216100000000090900700000000000000                                                                               
60A20200108EP1216100000000090901200000000131018                                                                               
60A20200108EP1216100000000090901700000000338108                                                                               
60A20200108EP1216100000000090902500000000000000                                                                               
60A20200108EP121610000000009090CANC000000039940                                                                               
60A20200108EP121610000000009090DESC000000008854                                                                               
60A20200108EP121610000000009090F   000000000000                                                                               
60A20200108EP121610000000009090I   000000000000                                                                               
60A20200108EP121610000000009090ISS 000000000000                                                                               
60A20200108EP121610000000009090N   000000000000                                                                               
60D20200108EP121610000000009090000000012141  00000000020000000000000007380000000000000738017000000000001254                   
60D20200108EP12161000000000909001148100      00000000010000000000000007390000000000000739012000000000000886                   
60D20200108EP121610000000009090015122        00000000010000000000000001490000000000000149017000000000000253                   
60D20200108EP1216100000000090900342          00000000010000000000000004790000000000000479017000000000000814                   
60D20200108EP1216100000000090900347          00000000020000000000000009500000000000000950017000000000001615                   
60D20200108EP12161000000000909005281         00000000010000000000000004690000000000000469017000000000000797                   
60D20200108EP12161000000000909005282         00000000010000000000000004990000000000000499017000000000000848                   
60D20200108EP1216100000000090901023622       00000000010000000000000004650000000000000465017000000000000790                   
60D20200108EP1216100000000090901029700       00000000020000000000000009180000000000000918017000000000001560                   
60D20200108EP1216100000000090901065711       00000000010000000000000003390000000000000339012000000000000406                   
60D20200108EP1216100000000090901073701       00000000010000000000000024490000000000002449012000000000002938                   
60D20200108EP1216100000000090901083          00000000010000000000000000790000000000000079012000000000000094                   
60D20200108EP1216100000000090901086404       00000000010000000000000006390000000000000639017000000000001086                   
60D20200108EP1216100000000090901088425       00000000010000000000000003490000000000000349012000000000000418                   
60D20200108EP1216100000000090901099309       00000000010000000000000002900000000000000290017000000000000493                   
60D20200108EP1216100000000090901103302       00000000010000000000000017990000000000001799017000000000003058                   
60D20200108EP1216100000000090901128904       00000000010000000000000009400000000000000940012000000000001128                   
60D20200108EP1216100000000090901133001       00000000010000000000000009350000000000000935017000000000001589                   
60D20200108EP1216100000000090901140141       00000000010000000000000012990000000000001299012000000000001558                   
60D20200108EP1216100000000090901164801       00000000010000000000000002950000000000000295017000000000000501                   
60D20200108EP1216100000000090901164802       00000000040000000000000011800000000000001180017000000000002006                   
60D20200108EP1216100000000090901167504       00000000010000000000000007390000000000000739012000000000000886                   
60D20200108EP1216100000000090901168806       00000000010000000000000012990000000000001299012000000000001558                   
60D20200108EP12161000000000909022101         00000000020000000000000007180000000000000718017000000000001220                   
60D20200108EP1216100000000090902406          00000000040000000000000006360000000000000636017000000000001081                   
60D20200108EP12161000000000909024105         00000000010000000000000005350000000000000535017000000000000909                   
60D20200108EP12161000000000909025355         00000000020000000000000011380000000000001138017000000000001934                   
60D20200108EP12161000000000909030465         00000000020000000000000009980000000000000998017000000000001696                   
60D20200108EP12161000000000909032500         00000000020000000000000008580000000000000858017000000000001458                   
60D20200108EP12161000000000909032502         00000000020000000000000008580000000000000858017000000000001458                   
60D20200108EP12161000000000909032505         00000000020000000000000007380000000000000738017000000000001254                   
60D20200108EP12161000000000909032506         00000000020000000000000007380000000000000738017000000000001254                   
60D20200108EP12161000000000909032525         00000000020000000000000016980000000000001698017000000000002886                   
60D20200108EP12161000000000909032540         00000000070000000000000025830000000000002583017000000000004391                   
60D20200108EP12161000000000909032806         00000000030000000000000012570000000000001257017000000000002136                   
60D20200108EP12161000000000909032807         00000000010000000000000004190000000000000419017000000000000712                   
60D20200108EP12161000000000909032906         00000000010000000000000004990000000000000499017000000000000848                   
60D20200108EP12161000000000909032909         00000000040000000000000019960000000000001996017000000000003393                   
60D20200108EP12161000000000909033002         00000000010000000000000009900000000000000990017000000000001683                   
60D20200108EP12161000000000909033244         00000000030000000000000013500000000000001350017000000000002295                   
60D20200108EP121610000000009090333           00000000020000000000000010980000000000001098017000000000001866                   
60D20200108EP121610000000009090349           00000000040000000000000019000000000000001900017000000000003230                   
60D20200108EP1216100000000090904701          00000000010000000000000004290000000000000429012000000000000514                   
60D20200108EP12161000000000909047932         00000000020000000000000009980000000000000998012000000000001197                   
60D20200108EP1216100000000090905235          00000000010000000000000007800000000000000780012000000000000936                   
60D20200108EP1216100000000090905236          00000000020000000000000016380000000000001638012000000000001965                   
60D20200108EP1216100000000090905241          00000000010000000000000009290000000000000929017000000000001579                   
60D20200108EP12161000000000909053702         00000000020000000000000005380000000000000538012000000000000645                   
60D20200108EP12161000000000909053703         00000000020000000000000005380000000000000538012000000000000645                   
60D20200108EP121610000000009090611           00000000020000000000000008380000000000000838017000000000001424                   
60D20200108EP12161000000000909062401         00000000010000000000000006390000000000000639017000000000001086                   
60D20200108EP1216100000000090906477          00000000010000000000000003790000000000000379012000000000000454                   
60D20200108EP121610000000009090659           00000000030000000000000013770000000000001377017000000000002340                   
60D20200108EP121610000000009090727           00000000010000000000000005090000000000000509017000000000000865                   
60D20200108EP1216100000000090907546          00000000010000000000000003690000000000000369012000000000000442                   
60D20200108EP1216100000000090908925          00000000020000000000000014780000000000001478017000000000002512                   
60M20200109EP1216100000000090900032D02986102988700078400100000000003170500000000381353011                                     
60A20200109EP1216100000000090900700000000000000                                                                               
60A20200109EP1216100000000090901200000000072756                                                                               
60A20200109EP1216100000000090901700000000206487                                                                               
60A20200109EP1216100000000090902500000000000000                                                                               
60A20200109EP121610000000009090CANC000000031350                                                                               
60A20200109EP121610000000009090DESC000000006457                                                                               
60A20200109EP121610000000009090F   000000000000                                                                               
60A20200109EP121610000000009090I   000000000000                                                                               
60A20200109EP121610000000009090ISS 000000000000                                                                               
60A20200109EP121610000000009090N   000000000000                                                                               
60D20200109EP12161000000000909001139305      00000000010000000000000014990000000000001499012000000000001798                   
60D20200109EP121610000000009090047933        00000000010000000000000004990000000000000499012000000000000598                   
60D20200109EP12161000000000909005280         00000000010000000000000004690000000000000469017000000000000797                   
60D20200109EP12161000000000909005282         00000000010000000000000004990000000000000499017000000000000848                   
60D20200109EP1216100000000090901075007       00000000010000000000000014990000000000001499012000000000001798                   
60D20200109EP1216100000000090901094501       00000000010000000000000010490000000000001049017000000000001783                   
60D20200109EP1216100000000090901110          00000000010000000000000001590000000000000159017000000000000270                   
60D20200109EP1216100000000090901139305       00000000010000000000000014990000000000001499012000000000001798                   
60D20200109EP1216100000000090901157903       00000000010000000000000015990000000000001599012000000000001918                   
60D20200109EP1216100000000090901595          00000000010000000000000004190000000000000419017000000000000712                   
60D20200109EP1216100000000090901847          00000000010000000000000005890000000000000589017000000000001001                   
60D20200109EP12161000000000909021647         00000000010000000000000006080000000000000608017000000000001033                   
60D20200109EP12161000000000909021715         00000000010000000000000005660000000000000566017000000000000962                   
60D20200109EP12161000000000909021722         00000000040000000000000022640000000000002264017000000000003848                   
60D20200109EP12161000000000909024610         00000000010000000000000005450000000000000545017000000000000926                   
60D20200109EP12161000000000909024910         00000000010000000000000004990000000000000499017000000000000848                   
60D20200109EP1216100000000090902531          00000000030000000000000014250000000000001425017000000000002422                   
60D20200109EP12161000000000909027748         00000000010000000000000005690000000000000569017000000000000967                   
60D20200109EP12161000000000909030489         00000000030000000000000014970000000000001497017000000000002544                   
60D20200109EP1216100000000090903094          00000000010000000000000003690000000000000369017000000000000627                   
60D20200109EP12161000000000909032500         00000000010000000000000004290000000000000429017000000000000729                   
60D20200109EP12161000000000909032502         00000000060000000000000025740000000000002574017000000000004375                   
60D20200109EP12161000000000909032506         00000000020000000000000007380000000000000738017000000000001254                   
60D20200109EP12161000000000909032540         00000000020000000000000007380000000000000738017000000000001254                   
60D20200109EP12161000000000909032801         00000000020000000000000009380000000000000938017000000000001594                   
60D20200109EP12161000000000909032807         00000000020000000000000008380000000000000838017000000000001424                   
60D20200109EP12161000000000909032808         00000000010000000000000004190000000000000419017000000000000712                   
60D20200109EP12161000000000909032908         00000000010000000000000004990000000000000499017000000000000848                   
60D20200109EP12161000000000909033012         00000000010000000000000007690000000000000769017000000000001307                   
60D20200109EP121610000000009090343           00000000030000000000000014370000000000001437017000000000002442                   
60D20200109EP12161000000000909043803         00000000010000000000000007490000000000000749012000000000000898                   
60D20200109EP1216100000000090905100          00000000010000000000000004290000000000000429017000000000000729                   
60D20200109EP1216100000000090905101          00000000010000000000000004290000000000000429017000000000000729                   
60D20200109EP12161000000000909058604         00000000010000000000000003600000000000000360012000000000000432                   
60D20200109EP12161000000000909062400         00000000010000000000000006390000000000000639017000000000001086                   
60D20200109EP12161000000000909063103         00000000010000000000000012900000000000001290012000000000001548                   
60M20200110EP1216100000000090900032D02988902990600078500100000000002510560000000381604067                                     
60A20200110EP1216100000000090900700000000000000                                                                               
60A20200110EP1216100000000090901200000000030258                                                                               
60A20200110EP1216100000000090901700000000213967                                                                               
60A20200110EP1216100000000090902500000000000000                                                                               
60A20200110EP121610000000009090CANC000000004750                                                                               
60A20200110EP121610000000009090DESC000000002081                                                                               
60A20200110EP121610000000009090F   000000000000                                                                               
60A20200110EP121610000000009090I   000000000000                                                                               
60A20200110EP121610000000009090ISS 000000000000                                                                               
60A20200110EP121610000000009090N   000000000000                                                                               
60D20200110EP121610000000009090000000058100  00000000010000000000000009350000000000000935017000000000001589                   
60D20200110EP12161000000000909001916         00000000020000000000000010700000000000001070017000000000001819                   
60D20200110EP1216100000000090900349          00000000050000000000000023750000000000002375017000000000004037                   
60D20200110EP1216100000000090901057902       00000000010000000000000013990000000000001399012000000000001678                   
60D20200110EP1216100000000090901086403       00000000030000000000000019170000000000001917017000000000003258                   
60D20200110EP1216100000000090901100000       00000000010000000000000003990000000000000399017000000000000678                   
60D20200110EP1216100000000090901116801       00000000010000000000000000650000000000000065017000000000000110                   
60D20200110EP1216100000000090901116805       00000000020000000000000001300000000000000130017000000000000221                   
60D20200110EP1216100000000090901133000       00000000010000000000000009350000000000000935017000000000001589                   
60D20200110EP1216100000000090901151801       00000000010000000000000006790000000000000679017000000000001154                   
60D20200110EP1216100000000090901164801       00000000010000000000000002950000000000000295017000000000000501                   
60D20200110EP12161000000000909015668         00000000010000000000000000450000000000000045012000000000000054                   
60D20200110EP1216100000000090901755          00000000040000000000000022360000000000002236017000000000003801                   
60D20200110EP12161000000000909021722         00000000010000000000000005660000000000000566017000000000000962                   
60D20200110EP1216100000000090902406          00000000020000000000000003180000000000000318017000000000000540                   
60D20200110EP12161000000000909024099         00000000010000000000000005350000000000000535017000000000000909                   
60D20200110EP12161000000000909030465         00000000030000000000000014970000000000001497017000000000002544                   
60D20200110EP12161000000000909032505         00000000020000000000000007380000000000000738017000000000001254                   
60D20200110EP12161000000000909032508         00000000010000000000000004490000000000000449017000000000000763                   
60D20200110EP12161000000000909032540         00000000020000000000000007380000000000000738017000000000001254                   
60D20200110EP12161000000000909032906         00000000010000000000000004990000000000000499017000000000000848                   
60D20200110EP12161000000000909047820         00000000010000000000000004190000000000000419012000000000000502                   
60D20200110EP12161000000000909047919         00000000010000000000000004990000000000000499012000000000000598                   
60D20200110EP12161000000000909047920         00000000010000000000000004990000000000000499012000000000000598                   
60D20200110EP12161000000000909058101         00000000010000000000000009350000000000000935017000000000001589                   
60D20200110EP121610000000009090642           00000000010000000000000004590000000000000459017000000000000780                   
60D20200110EP1216100000000090906569          00000000040000000000000001996000000000000199612000000000000239                   
60D20200110EP121610000000009090659           00000000050000000000000022950000000000002295017000000000003901                   
60D20200110EP1216100000000090908782          00000000020000000000000019800000000000001980017000000000003366                   
60M20200111EP1216100000000090900032D02990802991800078600100000000002139300000000381817997                                     
60A20200111EP1216100000000090900700000000000000                                                                               
60A20200111EP1216100000000090901200000000004741                                                                               
60A20200111EP1216100000000090901700000000204008                                                                               
60A20200111EP1216100000000090902500000000000000                                                                               
60A20200111EP121610000000009090CANC000000000000                                                                               
60A20200111EP121610000000009090DESC000000005181                                                                               
60A20200111EP121610000000009090F   000000000000                                                                               
60A20200111EP121610000000009090I   000000000000                                                                               
60A20200111EP121610000000009090ISS 000000000000                                                                               
60A20200111EP121610000000009090N   000000000000                                                                               
60D20200111EP12161000000000909001110800      00000000010000000000000004390000000000000439017000000000000746                   
60D20200111EP1216100000000090901060800       00000000010000000000000009350000000000000935017000000000001589                   
60D20200111EP1216100000000090901063400       00000000060000000000000025740000000000002574017000000000004375                   
60D20200111EP1216100000000090901065001       00000000010000000000000003990000000000000399017000000000000678                   
60D20200111EP1216100000000090901069400       00000000020000000000000007380000000000000738017000000000001254                   
60D20200111EP1216100000000090901143402       00000000040000000000000019960000000000001996017000000000003393                   
60D20200111EP1216100000000090901170306       00000000010000000000000008990000000000000899017000000000001528                   
60D20200111EP12161000000000909015384         00000000010000000000000005870000000000000587017000000000000997                   
60D20200111EP1216100000000090901601          00000000010000000000000004190000000000000419017000000000000712                   
60D20200111EP1216100000000090901823          00000000010000000000000005690000000000000569017000000000000967                   
60D20200111EP1216100000000090901916          00000000030000000000000016050000000000001605017000000000002728                   
60D20200111EP1216100000000090901939          00000000020000000000000015380000000000001538017000000000002614                   
60D20200111EP12161000000000909019620         00000000030000000000000014370000000000001437017000000000002442                   
60D20200111EP12161000000000909024105         00000000060000000000000032100000000000003210017000000000005457                   
60D20200111EP12161000000000909024129         00000000010000000000000005350000000000000535017000000000000909                   
60D20200111EP12161000000000909027731         00000000020000000000000011380000000000001138017000000000001934                   
60D20200111EP12161000000000909030465         00000000010000000000000004990000000000000499017000000000000848                   
60D20200111EP1216100000000090904374          00000000030000000000000013770000000000001377017000000000002340                   
60D20200111EP12161000000000909047923         00000000010000000000000004990000000000000499012000000000000598                   
60M20200113EP1216100000000090900032D02992002995400078700100000000008757500000000382693747                                     
60A20200113EP1216100000000090900700000000000000                                                                               
60A20200113EP1216100000000090901200000000062830                                                                               
60A20200113EP1216100000000090901700000000742623                                                                               
60A20200113EP1216100000000090902500000000000000                                                                               
60A20200113EP121610000000009090CANC000000059720                                                                               
60A20200113EP121610000000009090DESC000000010577                                                                               
60A20200113EP121610000000009090F   000000000000                                                                               
60A20200113EP121610000000009090I   000000000000                                                                               
60A20200113EP121610000000009090ISS 000000000000                                                                               
60A20200113EP121610000000009090N   000000000000                                                                               
60D20200113EP121610000000009090000000000335  00000000010000000000000005890000000000000589017000000000001001                   
60D20200113EP121610000000009090000001060805  00000000010000000000000009650000000000000965017000000000001640                   
60D20200113EP121610000000009090000001065004  00000000010000000000000004190000000000000419017000000000000712                   
60D20200113EP12161000000000909001100002      00000000010000000000000003990000000000000399017000000000000678                   
60D20200113EP1216100000000090900332          00000000030000000000000016470000000000001647017000000000002799                   
60D20200113EP1216100000000090900334          00000000010000000000000005490000000000000549017000000000000933                   
60D20200113EP1216100000000090900347          00000000010000000000000004750000000000000475017000000000000807                   
60D20200113EP12161000000000909005183         00000000010000000000000004990000000000000499017000000000000848                   
60D20200113EP12161000000000909005280         00000000020000000000000009380000000000000938017000000000001594                   
60D20200113EP12161000000000909005283         00000000010000000000000004990000000000000499017000000000000848                   
60D20200113EP12161000000000909005293         00000000020000000000000009380000000000000938017000000000001594                   
60D20200113EP1216100000000090901023904       00000000010000000000000004990000000000000499017000000000000848                   
60D20200113EP1216100000000090901060802       00000000010000000000000009350000000000000935017000000000001589                   
60D20200113EP1216100000000090901060803       00000000020000000000000018700000000000001870017000000000003179                   
60D20200113EP1216100000000090901063402       00000000020000000000000008580000000000000858017000000000001458                   
60D20200113EP1216100000000090901063410       00000000010000000000000004290000000000000429017000000000000729                   
60D20200113EP1216100000000090901064801       00000000010000000000000007090000000000000709017000000000001205                   
60D20200113EP1216100000000090901064803       00000000010000000000000007290000000000000729017000000000001239                   
60D20200113EP1216100000000090901065000       00000000020000000000000007980000000000000798017000000000001356                   
60D20200113EP1216100000000090901065002       00000000030000000000000011970000000000001197017000000000002034                   
60D20200113EP1216100000000090901069101       00000000050000000000000024950000000000002495017000000000004241                   
60D20200113EP1216100000000090901069102       00000000010000000000000004990000000000000499017000000000000848                   
60D20200113EP1216100000000090901069203       00000000030000000000000017070000000000001707017000000000002901                   
60D20200113EP1216100000000090901069402       00000000020000000000000007380000000000000738017000000000001254                   
60D20200113EP1216100000000090901070102       00000000020000000000000003180000000000000318012000000000000381                   
60D20200113EP1216100000000090901070600       00000000010000000000000006390000000000000639017000000000001086                   
60D20200113EP1216100000000090901074402       00000000020000000000000015380000000000001538017000000000002614                   
60D20200113EP1216100000000090901074504       00000000010000000000000007990000000000000799017000000000001358                   
60D20200113EP1216100000000090901081700       00000000010000000000000010890000000000001089017000000000001851                   
60D20200113EP1216100000000090901081905       00000000010000000000000004790000000000000479017000000000000814                   
60D20200113EP1216100000000090901092202       00000000010000000000000010490000000000001049017000000000001783                   
60D20200113EP1216100000000090901094502       00000000010000000000000010490000000000001049017000000000001783                   
60D20200113EP1216100000000090901098804       00000000010000000000000003690000000000000369017000000000000627                   
60D20200113EP1216100000000090901098811       00000000040000000000000014760000000000001476017000000000002509                   
60D20200113EP1216100000000090901098813       00000000010000000000000003890000000000000389017000000000000661                   
60D20200113EP1216100000000090901111          00000000040000000000000006360000000000000636017000000000001081                   
60D20200113EP1216100000000090901140241       00000000010000000000000012990000000000001299012000000000001558                   
60D20200113EP1216100000000090901143404       00000000010000000000000004990000000000000499017000000000000848                   
60D20200113EP1216100000000090901143406       00000000010000000000000005490000000000000549017000000000000933                   
60D20200113EP1216100000000090901153501       00000000030000000000000012870000000000001287017000000000002187                   
60D20200113EP1216100000000090901153503       00000000020000000000000009180000000000000918017000000000001560                   
60D20200113EP1216100000000090901157401       00000000010000000000000002490000000000000249017000000000000423                   
60D20200113EP1216100000000090901161200       00000000010000000000000003190000000000000319017000000000000542                   
60D20200113EP1216100000000090901165608       00000000010000000000000015990000000000001599012000000000001918                   
60D20200113EP1216100000000090901168406       00000000010000000000000013990000000000001399012000000000001678                   
60D20200113EP1216100000000090901168810       00000000010000000000000012990000000000001299012000000000001558                   
60D20200113EP1216100000000090901170303       00000000010000000000000008990000000000000899017000000000001528                   
60D20200113EP1216100000000090901173000       00000000030000000000000016470000000000001647017000000000002799                   
60D20200113EP12161000000000909013116         00000000010000000000000004390000000000000439017000000000000746                   
60D20200113EP12161000000000909015388         00000000020000000000000012180000000000001218017000000000002070                   
60D20200113EP12161000000000909015392         00000000020000000000000012180000000000001218017000000000002070                   
60D20200113EP12161000000000909017060         00000000020000000000000010280000000000001028017000000000001747                   
60D20200113EP12161000000000909017855         00000000010000000000000003690000000000000369012000000000000442                   
